157.2,50,262144,624.233333333333,50,1048576,2321.43333333333,50,4194304,7214.06666666667,50,16777216,311.333333333333,100,262144,1250.03333333333,100,1048576,4671.2,100,4194304,14768.9,100,16777216,628.833333333333,200,262144,2466.3,200,1048576,9298.06666666667,200,4194304,29851.1,200,16777216,1249.16666666667,400,262144,5001.96666666667,400,1048576,18571.3666666667,400,4194304,60012.7666666667,400,16777216
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9899.87291666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
