STD workload;STD link load;Final latency;
0.3520109637502184;NaN;28568.0;
0.3520263413813257;NaN;28568.0;
0.35224212009387756;NaN;28568.0;
0.35202852299279513;NaN;28568.0;
0.3520159768984998;NaN;28568.0;
