662.4,65536,1000000,1293.5,65536,2000000,1941.1,65536,3000000,2579.3,65536,4000000,682.2,262144,1000000,1415.5,262144,2000000,2048.2,262144,3000000,2693.4,262144,4000000,957.3,589824,1000000,1870.2,589824,2000000,2886.1,589824,3000000,3634.7,589824,4000000,1159.9,1048576,1000000,2399.1,1048576,2000000,3749,1048576,3000000,4617.6,1048576,4000000,1304.6,1638400,1000000,2672.3,1638400,2000000,4009.6,1638400,3000000,5290.6,1638400,4000000,1390.5,2359296,1000000,2710,2359296,2000000,4021.3,2359296,3000000,5538.6,2359296,4000000,1407.5,3211264,1000000,2764.4,3211264,2000000,4348.3,3211264,3000000,5584.5,3211264,4000000,1430.1,4194304,1000000,2818.6,4194304,2000000,4236.9,4194304,3000000,5612.2,4194304,4000000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53963.278125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
